1753,-1073677900, C000F9B4, C,0,0,0, F,9, B,4,
1755,1073805236, 4000F7B4,4,0,0,0, F,7, B,4,
1757,-2147420229, 8000F7BB,8,0,0,0, F,7, B, B ,
1759,63434, 0000F7CA,0,0,0,0, F,7, C, A ,
1761,1073805270, 4000F7D6,4,0,0,0, F,7, D,6,
1763,-1073678367, C000F7E1, C,0,0,0, F,7, E,1,
1765,-2147420178, 8000F7EE,8,0,0,0, F,7, E, E ,
1767,-2147420166, 8000F7FA,8,0,0,0, F,7, F, A ,
1769,-2147419998, 8000F8A2,8,0,0,0, F,8, A,2,
1771,-1073678205, C000F883, C,0,0,0, F,8,8,3,
1773,-1073678232, C000F868, C,0,0,0, F,8,6,8,
1775,63570, 0000F852,0,0,0,0, F,8,5,2,
1777,1073805371, 4000F83B,4,0,0,0, F,8,3, B ,
1779,1073805354, 4000F82A,4,0,0,0, F,8,2, A ,
1781,1073805343, 4000F81F,4,0,0,0, F,8,1, F ,
1783,-1073677754, C000FA46, C,0,0,0, F, A,4,6,
1785,1073805877, 4000FA35,4,0,0,0, F, A,3,5,
1787,1073805854, 4000FA1E,4,0,0,0, F, A,1, E ,
1789,-1073677823, C000FA01, C,0,0,0, F, A,0,1,
1791,-2147419678, 8000F9E2,8,0,0,0, F,9, E,2,
1793,-2147419705, 8000F9C7,8,0,0,0, F,9, C,7,
1795,-1073677839, C000F9F1, C,0,0,0, F,9, F,1,
1797,-1073677806, C000FA12, C,0,0,0, F, A,1,2,
1799,64050, 0000FA32,0,0,0,0, F, A,3,2,
1801,-1073677749, C000FA4B, C,0,0,0, F, A,4, B ,
1803,-1073677726, C000FA62, C,0,0,0, F, A,6,2,
1805,64116, 0000FA74,0,0,0,0, F, A,7,4,
1807,64127, 0000FA7F,0,0,0,0, F, A,7, F ,
1809,64139, 0000FA8B,0,0,0,0, F, A,8, B ,
1811,-2147420104, 8000F838,8,0,0,0, F,8,3,8,
1813,63565, 0000F84D,0,0,0,0, F,8,4, D ,
1815,-1073678233, C000F867, C,0,0,0, F,8,6,7,
1817,-2147420025, 8000F887,8,0,0,0, F,8,8,7,
1819,-1073678163, C000F8AD, C,0,0,0, F,8, A, D ,
1821,1073805524, 4000F8D4,4,0,0,0, F,8, D,4,
1823,63732, 0000F8F4,0,0,0,0, F,8, F,4,
1825,1073805299, 4000F7F3,4,0,0,0, F,7, F,3,
1827,-1073678367, C000F7E1, C,0,0,0, F,7, E,1,
1829,63441, 0000F7D1,0,0,0,0, F,7, D,1,
1831,63431, 0000F7C7,0,0,0,0, F,7, C,7,
1833,63421, 0000F7BD,0,0,0,0, F,7, B, D ,
1835,63412, 0000F7B4,0,0,0,0, F,7, B,4,
1837,-1073678414, C000F7B2, C,0,0,0, F,7, B,2,
1839,1073805633, 4000F941,4,0,0,0, F,9,4,1,
1841,63780, 0000F924,0,0,0,0, F,9,2,4,
1843,-2147419893, 8000F90B,8,0,0,0, F,9,0, B ,
1845,1073805562, 4000F8FA,4,0,0,0, F,8, F, A ,
1847,-1073678105, C000F8E7, C,0,0,0, F,8, E,7,
1849,-2147419951, 8000F8D1,8,0,0,0, F,8, D,1,
1851,-2147419973, 8000F8BB,8,0,0,0, F,8, B, B ,
1853,-1073677651, C000FAAD, C,0,0,0, F, A, A, D ,
1855,-2147419471, 8000FAB1,8,0,0,0, F, A, B,1,
1857,-1073677651, C000FAAD, C,0,0,0, F, A, A, D ,
1859,1073805983, 4000FA9F,4,0,0,0, F, A,9, F ,
1861,64136, 0000FA88,0,0,0,0, F, A,8,8,
1863,1073805936, 4000FA70,4,0,0,0, F, A,7,0,
1865,-1073677733, C000FA5B, C,0,0,0, F, A,5, B ,
1867,-1073678011, C000F945, C,0,0,0, F,9,4,5,
1869,-1073677984, C000F960, C,0,0,0, F,9,6,0,
1871,-2147419775, 8000F981,8,0,0,0, F,9,8,1,
1873,63904, 0000F9A0,0,0,0,0, F,9, A,0,
1875,-2147419717, 8000F9BB,8,0,0,0, F,9, B, B ,
1877,1073805786, 4000F9DA,4,0,0,0, F,9, D, A ,
1879,1073805823, 4000F9FF,4,0,0,0, F,9, F, F ,
1881,-1073678394, C000F7C6, C,0,0,0, F,7, C,6,
1883,-1073678378, C000F7D6, C,0,0,0, F,7, D,6,
1885,63463, 0000F7E7,0,0,0,0, F,7, E,7,
1887,63475, 0000F7F3,0,0,0,0, F,7, F,3,
1889,1073805309, 4000F7FD,4,0,0,0, F,7, F, D ,
1891,-1073678324, C000F80C, C,0,0,0, F,8,0, C ,
1893,-2147420127, 8000F821,8,0,0,0, F,8,2,1,
1895,-2147420062, 8000F862,8,0,0,0, F,8,6,2,
1897,-1073678261, C000F84B, C,0,0,0, F,8,4, B ,
1899,-1073678281, C000F837, C,0,0,0, F,8,3,7,
1901,63525, 0000F825,0,0,0,0, F,8,2,5,
1903,-1073678315, C000F815, C,0,0,0, F,8,1,5,
1905,-2147420155, 8000F805,8,0,0,0, F,8,0,5,
1907,-2147420173, 8000F7F3,8,0,0,0, F,7, F,3,
1909,-2147419625, 8000FA17,8,0,0,0, F, A,1,7,
1911,63994, 0000F9FA,0,0,0,0, F,9, F, A ,
1913,63964, 0000F9DC,0,0,0,0, F,9, D, C ,
1915,-1073677887, C000F9C1, C,0,0,0, F,9, C,1,
1917,-1073677913, C000F9A7, C,0,0,0, F,9, A,7,
1919,1073805701, 4000F985,4,0,0,0, F,9,8,5,
1921,-1073677986, C000F95E, C,0,0,0, F,9,5, E ,
1923,64090, 0000FA5A,0,0,0,0, F, A,5, A ,
1925,-2147419537, 8000FA6F,8,0,0,0, F, A,6, F ,
1927,64129, 0000FA81,0,0,0,0, F, A,8,1,
1929,64141, 0000FA8D,0,0,0,0, F, A,8, D ,
1931,1073805975, 4000FA97,4,0,0,0, F, A,9,7,
1933,64159, 0000FA9F,0,0,0,0, F, A,9, F ,
1935,-2147419482, 8000FAA6,8,0,0,0, F, A, A,6,
1937,-2147420044, 8000F874,8,0,0,0, F,8,7,4,
1939,-1073678190, C000F892, C,0,0,0, F,8,9,2,
1941,-2147419975, 8000F8B9,8,0,0,0, F,8, B,9,
1943,63712, 0000F8E0,0,0,0,0, F,8, E,0,
1945,1073805565, 4000F8FD,4,0,0,0, F,8, F, D ,
1947,1073805591, 4000F917,4,0,0,0, F,9,1,7,
1949,-2147419855, 8000F931,8,0,0,0, F,9,3,1,
1951,1073805262, 4000F7CE,4,0,0,0, F,7, C, E ,
1953,-1073678396, C000F7C4, C,0,0,0, F,7, C,4,
1955,-1073678406, C000F7BA, C,0,0,0, F,7, B, A ,
1957,-1073678413, C000F7B3, C,0,0,0, F,7, B,3,
1959,63411, 0000F7B3,0,0,0,0, F,7, B,3,
1961,1073805240, 4000F7B8,4,0,0,0, F,7, B,8,
1963,1073805251, 4000F7C3,4,0,0,0, F,7, C,3,
1965,-2147419896, 8000F908,8,0,0,0, F,9,0,8,
1967,63735, 0000F8F7,0,0,0,0, F,8, F,7,
1969,63715, 0000F8E3,0,0,0,0, F,8, E,3,
1971,1073805517, 4000F8CD,4,0,0,0, F,8, C, D ,
1973,-1073678156, C000F8B4, C,0,0,0, F,8, B,4,
1975,-1073678185, C000F897, C,0,0,0, F,8,9,7,
1977,-2147420035, 8000F87D,8,0,0,0, F,8,7, D ,
1979,1073805991, 4000FAA7,4,0,0,0, F, A, A,7,
1981,1073805975, 4000FA97,4,0,0,0, F, A,9,7,
1983,-2147419522, 8000FA7E,8,0,0,0, F, A,7, E ,
1985,-2147419546, 8000FA66,8,0,0,0, F, A,6,6,
1987,1073805907, 4000FA53,4,0,0,0, F, A,5,3,
1989,-1073677758, C000FA42, C,0,0,0, F, A,4,2,
1991,-2147419600, 8000FA30,8,0,0,0, F, A,3,0,
1993,63877, 0000F985,0,0,0,0, F,9,8,5,
1995,-1073677922, C000F99E, C,0,0,0, F,9,9, E ,
1997,-1073677893, C000F9BB, C,0,0,0, F,9, B, B ,
1999,1073805791, 4000F9DF,4,0,0,0, F,9, D, F ,
