0,64073,FA49
517,-118685696,F8ED0000,63725,F8ED
519,-120291328,F8D48000,63700,F8D4
521,-122044416,F8B9C000,63673,F8B9
523,-123797504,F89F0000,63647,F89F
525,-125730816,F8818000,63617,F881
527,-127451136,F8674000,63591,F867
529,-128958464,F8504000,63568,F850
531,-130285568,F83C0000,63548,F83C
533,-91553792,FA8B0000,64139,FA8B
535,-92831744,FA778000,64119,FA77
537,-94093312,FA644000,64100,FA64
539,-95617024,FA4D0000,64077,FA4D
541,-97468416,FA30C000,64048,FA30
543,-99614720,FA100000,64016,FA10
545,-101793792,F9EEC000,63982,F9EE
547,-103841792,F9CF8000,63951,F9CF
549,-106020864,F9AE4000,63918,F9AE
551,-108429312,F9898000,63881,F989
553,-110772224,F965C000,63845,F965
555,-91439104,FA8CC000,64140,FA8C
557,-90243072,FA9F0000,64159,FA9F
559,-89473024,FAAAC000,64170,FAAA
561,-88801280,FAB50000,64181,FAB5
563,-88129536,FABF4000,64191,FABF
565,-87638016,FAC6C000,64198,FAC6
567,-87048192,FACFC000,64207,FACF
569,-86491136,FAD84000,64216,FAD8
571,-86458368,FAD8C000,64216,FAD8
573,-87113728,FACEC000,64206,FACE
575,-116506624,F90E4000,63758,F90E
577,-114327552,F92F8000,63791,F92F
579,-112525312,F94B0000,63819,F94B
581,-110723072,F9668000,63846,F966
583,-108740608,F984C000,63876,F984
585,-106594304,F9A58000,63909,F9A5
587,-104579072,F9C44000,63940,F9C4
589,-102744064,F9E04000,63968,F9E0
591,-100892672,F9FC8000,63996,F9FC
593,-98762752,FA1D0000,64029,FA1D
595,-96452608,FA404000,64064,FA40
597,-136527872,F7DCC000,63452,F7DC
599,-135462912,F7ED0000,63469,F7ED
601,-134529024,F7FB4000,63483,F7FB
603,-133758976,F8070000,63495,F807
605,-132661248,F817C000,63511,F817
607,-131366912,F82B8000,63531,F82B
609,-130088960,F83F0000,63551,F83F
611,-128532480,F856C000,63574,F856
613,-126877696,F8700000,63600,F870
615,-124977152,F88D0000,63629,F88D
617,-131121152,F82F4000,63535,F82F
619,-132186112,F81F0000,63519,F81F
621,-133152768,F8104000,63504,F810
623,-133906432,F804C000,63492,F804
625,-135217152,F7F0C000,63472,F7F0
627,-136101888,F7E34000,63459,F7E3
629,-136593408,F7DBC000,63451,F7DB
631,-137347072,F7D04000,63440,F7D0
